handle,dc.collection,dc.identifier,dc.title,dc.creator,dc.publisher,dc.contributor,dc.rights,dc.description,dc.coverage.spatial,dc.coverage.temporal,dc.note,dc.note.internal,dc.relation.other,dc.date.issued,dc.location,dc.language,dc.type,dc.format,dc.format.numberofscans,dc.format.numberofpages,dc.identifier.projectcode,dc.identifier.other,dc.catalogedby,dc.validatedby,dc.date.cataloged,dc.date.validated,dc.date.acquisition,dc.subject,dc.source,dc.relation,dc.rights.holder,dc.provenance,dcterms.accrualMethod,URL
123456789/29459,"City, Society, and Economy / Households and Families / Fabiato / Documents",AFMFB029246,"(Draft) letter, Sp. Fabiato to K. Georgakopoulos describes letter from Ah. Moshos  and his desparate situation",,,,Open Access,,,,,,,1939-05-16,SALT Research,Yunanca - Greek,Mektup - Letter,"13,6-21,2 cm; Handwritten",1,,,82339,Chistos Kyriakopoulos,,2011-00-00,,,Büyükada; İstanbul,,,,,Purchase,https://archives.saltresearch.org/handle/123456789/29459
123456789/30485,"City, Society, and Economy / Households and Families / Fabiato / Documents",AFMFB029316,"Letter, Ioannes Fabiato to Sp. Fabiato briefing about relatives in France and Belgium",,,,Open Access,,,,,,,1940-08-12,SALT Research,Yunanca - Greek,Mektup - Letter,"21,3-28,3 cm; Handwritten",2,,,82409,Chistos Kyriakopoulos,,2011-00-00,,,Athens,,,,,Purchase,https://archives.saltresearch.org/handle/123456789/30485
123456789/30486,"City, Society, and Economy / Households and Families / Fabiato / Documents",AFMFB029317,"(Copy) letter, Sp. Fabiato to Alexandros (Alekos) Fabiato",,,,Open Access,,,,,,,1940-08-15,SALT Research,Fransızca - French,Mektup - Letter,"13,9-21,6 cm; Handwritten",2,,,82410,Çiçek İlengiz,,2011-00-00,,,Büyükada; İstanbul,,,,,Purchase,https://archives.saltresearch.org/handle/123456789/30486
123456789/30487,"City, Society, and Economy / Households and Families / Fabiato / Documents",AFMFB029320,"Letter, Ioannes Fabiato to Sp. Fabiato briefing on relatives in France and Belgium and Greece",,,,Open Access,,,,,,,1940-10-11,SALT Research,Yunanca - Greek,Mektup - Letter,"19,9-29,8 cm; Handwritten",1,,,82413,Chistos Kyriakopoulos,,2011-00-00,,,Athens,,,,,Purchase,https://archives.saltresearch.org/handle/123456789/30487
123456789/30488,"City, Society, and Economy / Households and Families / Fabiato / Documents",AFMFB029325,"Letter, Ioannes Fabiato to Sp. Fabiato",,,,Open Access,"News of the Greco-Italian war and the situation in Athens. Spiridon wants information about K. Georgakopoulos, K. Kyriakopoulos and I. Nikolitsas but Ioannes has no spare time to meet with them.",,,,,,1940-12-13,SALT Research,Yunanca - Greek,Mektup - Letter,"21,2-28,4 cm; Handwritten",1,,,82418,Chistos Kyriakopoulos,,2011-00-00,,,Athens,,,,,Purchase,https://archives.saltresearch.org/handle/123456789/30488
123456789/29463,"City, Society, and Economy / Households and Families / Fabiato / Documents",AFMFB029268,(Copy) document issued and authorized by the Italian Consulate of İstanbul,,,,Open Access,Sp. and Aurora Fabiato accepts as legal the secret will of Ester Manarake.,,,,,,1939-09-30,SALT Research,İtalyanca - Italian; Fransızca - French,Belge - Document,"19,7-29,4 cm; Typewritten",1,,,82361,Francesco Malfatti,,2011-00-00,,,İstanbul,,,,,Purchase,https://archives.saltresearch.org/handle/123456789/29463
123456789/30489,"City, Society, and Economy / Households and Families / Fabiato / Documents",AFMFB029326,"Letter, Ioannes Fabiato to Sp. Fabiato",,,,Open Access,Updated news of Greco-Italian war-Ioannes is also going to mail a letter to the Red Cross Society in Geneve requiring update for his brother Alexandros Fabiato.,,,Seal top left: Censored,,,1941-01-27,SALT Research,Yunanca - Greek,Mektup - Letter,"21,2-28,3 cm; Handwritten",1,,,82419,Chistos Kyriakopoulos,,2011-00-00,,,Athens,,,,,Purchase,https://archives.saltresearch.org/handle/123456789/30489
123456789/30490,"City, Society, and Economy / Households and Families / Fabiato / Documents",AFMFB029330,"Letter, Sp.Fabiato to Ioannes Fabiato. At the back, response letter of Ioannes Fabiato.",,,,Open Access,"He response the postcard that Jean sent at October 1941, and asks about news.",,,On the back: Ioannes Fabiato reply in French,,,1942-05-12; 1942-06-24,SALT Research,Fransızca - French,Mektup - Letter,"14,5-22,2 cm; Handwritten",2,,,82423,Çiçek İlengiz,,2011-00-00,,,Büyükada; İstanbul / Athens,,,,,Purchase,https://archives.saltresearch.org/handle/123456789/30490
123456789/29461,"City, Society, and Economy / Households and Families / Fabiato / Documents",AFMFB029252,"Letter, Ioannes Fabiato to Sp. Fabiato",,,,Open Access,M. Iatrou will not issue a letter of procuration as long as the opening of safety-deposit box at the Bank of Athens is not completed.,,,,,,1939-07-21,SALT Research,Yunanca - Greek,Mektup - Letter,"21,7-28 cm; Handwritten",2,,,82345,Chistos Kyriakopoulos,,2011-00-00,,,Athes,,,,,Purchase,https://archives.saltresearch.org/handle/123456789/29461
123456789/29460,"City, Society, and Economy / Households and Families / Fabiato / Documents",AFMFB029249,"Letter, K. Georgakopoulos to Sp. Fabiato",,,,Open Access,Iatrou stayed longer in Patra and a letter of procuration is mailed to her in order to authorize. Afterwards G. Demetriou will mail it to Sp. Fabiato.,,,Drafts of Sp. Fabiato's response letters dates,,,1939-06-04,SALT Research,Yunanca - Greek,Mektup - Letter,"21-27,2 cm; Handwritten",4,,,82342,Chistos Kyriakopoulos,,2011-00-00,,,Athens,,,,,Purchase,https://archives.saltresearch.org/handle/123456789/29460
123456789/29462,"City, Society, and Economy / Households and Families / Fabiato / Documents",AFMFB029261,"(Copy) letter, Sp. Fabiato to Ioannes (Yanni) Fabiato",,,,Open Access,He indicates that he received Yanni's letter about the priest Don Salacha and mentione problems about the heritage.,,,Paratherizi: having vacation,,,1939-09-08,SALT Research,Fransızca - French,Mektup - Letter,"16,8-22,6 cm; Typewritten",2,,,82354,Çiçek İlengiz,,2011-00-00,,,Büyükada; İstanbul,,,,,Purchase,https://archives.saltresearch.org/handle/123456789/29462
123456789/33306,"City, Society, and Economy / Households and Families / Fabiato / Documents",AFMFB047010,"Gelir ve veraset vergisine ilişkin hesaplamalar ve Orora Skota [Aurora Scotto] adına Büyük Ada Çankaya Caddesi No: 21'e kayıtlı gayri menkule ilişkin Maliye Bakanlığı'na ödenen gelir vergisi makbuzu. (Draft) letter, Sp. Fabiato to D.Gunnara.",,,,Open Access,,,,,,,1941-05-23; 1952-03-03,SALT Research,Türkçe - Turkish; Fransızca - French,Dosya - File,"31,3-24,2 cm; Handwritten; Typewritten",25,,,82515,Çiçek İlengiz,,2011-00-00,,,,,,,,Purchase,https://archives.saltresearch.org/handle/123456789/33306
123456789/29465,"City, Society, and Economy / Households and Families / Fabiato / Documents",AFMFB029284,"Letter, Ioannes Fabiato to Sp. Fabiato",,,,Open Access,M. Latrou is unable to issue the letter of procuration due to illness.  When she recovers and after G. Toman checks the letter of procuration she is going to sign it.,,,,,,1939-12-01,SALT Research,Yunanca - Greek,Mektup - Letter,"21,3-28,4 cm; Handwritten",1,,,82377,Chistos Kyriakopoulos,,2011-00-00,,,Athens,,,,,Purchase,https://archives.saltresearch.org/handle/123456789/29465
123456789/30491,"City, Society, and Economy / Households and Families / Fabiato / Documents",AFMFB029332,(Draft) Sp. Fabiato to Ioannes Fabiato,,,,Open Access,,,,,,,1942-05-22,SALT Research,Fransızca - French,Belge - Document,"20,5-14,1 cm; Handwritten",1,,,82425,Çiçek İlengiz,,2011-00-00,,,Büyükada; İstanbul,,,,,Purchase,https://archives.saltresearch.org/handle/123456789/30491
123456789/29466,"City, Society, and Economy / Households and Families / Fabiato / Documents",AFMFB029285,"(draft) Letter, Sp. Fabiato to Ioannes Fabiato",,,,Open Access,Ioannes is pleaded to find a way to hasten the procedure. Sp. Fabiato is required to pay a high estate tax (499.18 turkish lira) for the year 1939.,,,,,,1939-12-09,SALT Research,Yunanca - Greek,Mektup - Letter,"13,7-20,5 cm; Handwritten",3,,,82378,Chistos Kyriakopoulos,,2011-00-00,,,Büyükada; İstanbul,,,,,Purchase,https://archives.saltresearch.org/handle/123456789/29466
123456789/29467,"City, Society, and Economy / Households and Families / Fabiato / Documents",AFMFB029306,"Letter, Ioannes Fabiato to Sp. Fabiato announcing the death of Paris Fabiato (5/4/1940)",,,,Open Access,,,,,,,1940-04-01,SALT Research,Yunanca - Greek,Mektup - Letter,"21,4-28,4 cm; Handwritten",2,,,82399,Chistos Kyriakopoulos,,2011-00-00,,,Athens,,,,,Purchase,https://archives.saltresearch.org/handle/123456789/29467
123456789/30492,"City, Society, and Economy / Households and Families / Fabiato / Documents",AFMFB029335,(Copy) Inventory of the estate deposited to Marie,,,,Open Access,,,,,,,,SALT Research,Fransızca - French,Belge - Document,"18,3-25,7 cm; Typewritten",5,,,82428,Çiçek İlengiz,,2011-00-00,,,,,,,,Purchase,https://archives.saltresearch.org/handle/123456789/30492
123456789/30493,"City, Society, and Economy / Households and Families / Fabiato / Documents",AFMFB030002,"Liste annuel des impôts de l'immeuble qui contient des détailles sur l'impôt de buhran, tanzifat et tenvirat.",,,,Open Access,,,,,,,1939-06-01; 1940-06-01,SALT Research,Fransızca - French; Türkçe - Turkish,Belge - Document,22-29 cm; Handwritten; Typewritten,2,,,82431,Çiçek İlengiz,,2011-00-00,,,,,,,,Purchase,https://archives.saltresearch.org/handle/123456789/30493
123456789/29468,"City, Society, and Economy / Households and Families / Fabiato / Documents",AFMFB029314,"Letter, K. Georgakopoulos to Sp. Fabiato requesting information on the fire that broke in Büyük Ada the last days and briefing him that the case of Bank of Athens valuables became more complex.",,,,Open Access,A 40.000 Greek dr. was requested to be paid by the heirs of Esther Manarakes. M. Latrou is obliged to pay in full the tax. Until the tax is paid the distribution of the safe-deposit box valuables will not commence.,,,,,,1940-06-28,SALT Research,Yunanca - Greek,Mektup - Letter,"21,3-27,6 cm; Handwritten",2,,,82407,Chistos Kyriakopoulos,,2011-00-00,,,Psixiko; Athens,,,,,Purchase,https://archives.saltresearch.org/handle/123456789/29468
123456789/29469,"City, Society, and Economy / Households and Families / Fabiato / Documents",AFMFB029315,"Letter, Ioannes Fabiato to Sp. Fabiato extending his gratitude for the received letter. Everyday news from relatives in Paris.",,,,Open Access,,,,,,,1940-06-27,SALT Research,Yunanca - Greek,Mektup - Letter,"21,3-28,3 cm; Handwritten",2,,,82408,Chistos Kyriakopoulos,,2011-00-00,,,Athens,,,,,Purchase,https://archives.saltresearch.org/handle/123456789/29469
123456789/29470,"City, Society, and Economy / Households and Families / Fabiato / Documents",AFMFB029321,Drafts of Sp. Fabiato regarding the chest content (?),,,,Open Access,,,,,,,1940,SALT Research,Türkçe - Turkish,Belge - Document,"10-12,4 cm; Handwritten",1,,,82414,Çiçek İlengiz,,2011-00-00,,,Büyükada; İstanbul,,,,,Purchase,https://archives.saltresearch.org/handle/123456789/29470
123456789/29471,"City, Society, and Economy / Households and Families / Fabiato / Documents",AFMFB029327,"Letter, Ioannes Fabiato to Sp. Fabiato",,,,Open Access,Updated news of Creco-Italian war and Athens. Due to war K. Georgakopoulos can not do anything with Spiridon's cases.,,,Seal top left: E25 (censored),,,1941-03-12,SALT Research,Yunanca - Greek,Mektup - Letter,"21,2-28,2 cm; Handwritten",1,,,82420,Chistos Kyriakopoulos,,2011-00-00,,,Athens,,,,,Purchase,https://archives.saltresearch.org/handle/123456789/29471
123456789/29472,"City, Society, and Economy / Households and Families / Fabiato / Documents",AFMFB029328,"Telegram, Sp. and Aurora Fabiato to K. Kyriakopoulos. Back: Response letter of K. Kiriakopoulos: he and his family are fine",,,,Open Access,Spiridon and Aurora want a brief on K. Kyriakopoulos.  On the back: K. Kyriakopoulos replies that his family is fine.,,,,,,1942-05-12; 1942-06-29,SALT Research,Yunanca - Greek; İtalyanca - Italian,Belge - Document,"14,6-22,3 cm; Handwritten",2,,,82421,Emiliano Bugatti,,2011-00-00,,,Büyükada; İstanbul / Athens,,,,,Purchase,https://archives.saltresearch.org/handle/123456789/29472
123456789/29473,"City, Society, and Economy / Households and Families / Fabiato / Documents",AFMFB029331,"(Draft) letter, reply of Sp. Fabiato to Ioannes Fabiato",,,,Open Access,He informs that Jean/Yanni/Ioannes will communicate with the Turkish Consulate Inayetullah Bey Özkaya.,,,,,,,SALT Research,Fransızca - French,Mektup - Letter,"14,1-20,7 cm; Handwritten",1,,,82424,Çiçek İlengiz,,2011-00-00,,,Büyükada; İstanbul / Athens,,,,,Purchase,https://archives.saltresearch.org/handle/123456789/29473
123456789/33224,"City, Society, and Economy / Households and Families / Fabiato / Documents",AFMFB015008,"Le brouillon, les notes et les calculs sur les propriétés de la Famille Fabiato.",,,,Open Access,Dossier contient des calculs de l'encadrement et des panneaux.,,,"Tanzifat vergisine ilişkin hesaplamalar, Büyük Ada Çankaya Caddesi No:21'de bulunan Fabiato Köşk’ü adresli havale ihbarnamesi içermektedir. Translation of Greek Documents: Food supplies and money distributed to 150 orthodox and 8 catholics by Vincenzo Kayrano on behalf of Ms. Kayrano will  - Account of house repairs made by Sp. Fabiato that costed 4.350 turkish lira - Drafts of Sp. Fabiato on tax estate problems in İstanbul",,,1940-08-01; 1942-01-29,SALT Research,Fransızca - French; Türkçe - Turkish; Yunanca - Greek,Belge - Document,Handwritten; Printed,41,37,,81982,Çiçek İlengiz - Chistos Kyriakopoulos,,2011-00-00,,,,,,,,Purchase,https://archives.saltresearch.org/handle/123456789/33224
123456789/34301,"City, Society, and Economy / Households and Families / Fabiato / Documents",AFMFB030005,"Aurora Fabiato adına kesilmiş, Büyük Ada'da bulunan mülklere ilişkin bina, çöp, buhran vergilerinin makbuzları.",,,,Open Access,,,,,,,1937-02-01; 1952-04-14,SALT Research,Türkçe - Turkish,Belge - Document,Handwritten; Typewritten,155,,,82434,Çiçek İlengiz,,2011-00-00,,,,,,,,Purchase,https://archives.saltresearch.org/handle/123456789/34301
123456789/30495,"City, Society, and Economy / Households and Families / Fabiato / Documents",AFMFB032002,"Gayrimenkul tapu kayıtlarındaki eksikliğe ilişkin, İstanbul Kadastro Hakimliği ve Adalar Tapu Sicil Muhafızlığı arasındaki yazışma.",,,,Open Access,,,,2 copies,,,1942-07-10,SALT Research,Türkçe - Turkish,Belge - Document,"20,5-28 cm; Typewritten",2,,,82441,Çiçek İlengiz,,2011-00-00,,,,,,,,Purchase,https://archives.saltresearch.org/handle/123456789/30495
123456789/33230,"City, Society, and Economy / Households and Families / Fabiato / Documents",AFMFB023,"Documents concernant les impôts d’immeuble, la taxe d’instruction et establishment [maarif ou tedrisat], les estimatıons des revenues des magasins au Yallı,  à Balouk Bazar [Balık Pazarı] Prinkipo [Büyük Ada].",,,,Open Access,,,,,,,1924; 1941,SALT Research,Türkçe - Turkish; Fransızca - French,Dosya - File,"23,2-31,5 cm; Handwritten; Typewritten",80,,,82007,Çiçek İlengiz,,2011-00-00,,,,,,,,Purchase,https://archives.saltresearch.org/handle/123456789/33230
123456789/34309,"City, Society, and Economy / Households and Families / Fabiato / Documents",AFMFB045004,Les lettres écrites par Gemma Fabiato à Spridon Fabiato concernant les problèmes de santé et les sujets quotidiens.,,,,Open Access,Le dossier contient 25 lettres consécutives.,,,,,,1923-08-01; 1924-07-25,SALT Research,Fransızca - French,Dosya - File,"23,7-31,3 cm; Handwritten",112,,,82472,Çiçek İlengiz,,2011-00-00,,,Büyükada; İstanbul,,,,,Purchase,https://archives.saltresearch.org/handle/123456789/34309
123456789/33288,"City, Society, and Economy / Households and Families / Fabiato / Documents",AFMFB030003,"Liste annuel des impôts de l'immeuble qui contient des détailles sur l'impôt de buhran, tanzifat et tenvirat. Reçus au nom de Gemma Guliani lié à ces impôts.",,,,Open Access,,,,,,,1940-06-01; 1941-06-01,SALT Research,Fransızca - French; Türkçe - Turkish,Belge - Document,Handwritten; Typewritten,84,,,82432,Çiçek İlengiz,,2011-00-00,,,,,,,,Purchase,https://archives.saltresearch.org/handle/123456789/33288
123456789/34323,"City, Society, and Economy / Households and Families / Fabiato / Documents",AFMFB058000,"Register composed of 39 drafts of letters in Greek, Turkish and French sent from Afyon Karahisar by Constantin Pitchatahi.",,,,Open Access,,,,,,,1936-04-01; 1936-08-17,SALT Research,Fransızca - French; Yunanca - Greek; Türkçe - Turkish,Defter - Register,"14,2-21,4 cm; Handwritten",2,,,82551,Çiçek İlengiz - Chistos Kyriakopoulos,,2011-00-00,,,,,,,,Purchase,https://archives.saltresearch.org/handle/123456789/34323
