handle,dc.collection,dc.identifier,dc.title,dc.creator,dc.publisher,dc.contributor,dc.rights,dc.description,dc.coverage.spatial,dc.coverage.temporal,dc.note,dc.note.internal,dc.relation.other,dc.date.issued,dc.location,dc.language,dc.type,dc.format,dc.format.numberofscans,dc.format.numberofpages,dc.identifier.projectcode,dc.identifier.other,dc.catalogedby,dc.validatedby,dc.date.cataloged,dc.date.validated,dc.date.acquisition,dc.subject,dc.source,dc.relation,dc.rights.holder,dc.provenance,dcterms.accrualMethod,URL
123456789/117293,"City, Society, and Economy / Institutions / Trade Companies / Documents",AINDS00101,"Robert Gabai & Cie, Constantinople Şirketi’nden F. Eisfeld, Silberhütte adresine gönderilen zarf",,,,Open Access,,,,Fiskalli,Yusuf Levent bağışı. 14.05.07,,1904-04-19,SALT Research,,Belge - Document,"15,4-12,4 cm",2,,,44833,UMITS,,26.08.2008,,26.08.2008,,,,,,Donation,https://archives.saltresearch.org/handle/123456789/117293
123456789/117294,"City, Society, and Economy / Institutions / Trade Companies / Documents",AINDS00111,"Yuda Levi Biraderler ve mahtumu, İstanbul Şirketi’nden Djina Balloul Paris adresine gönderilen zarf",,,,Open Access,,,,Fiskalli,Yusuf Levent bağışı. 14.05.07,,1932-02-18,SALT Research,,Belge - Document,"15,4-12,4 cm",2,,,44843,UMITS,,26.08.2008,,26.08.2008,,,,,,Donation,https://archives.saltresearch.org/handle/123456789/117294
123456789/117295,"City, Society, and Economy / Institutions / Trade Companies / Documents",AINDS00120,Tokatlı Nesim Mizrahi ve mahdumları. Manifatura ticarethanesi - Tokatlı Nessim Mizrahi & Fils. Maison de manifacture,,,,Open Access,,,,Fiskalli,Yusuf Levent bağışı. 14.05.07,,1921,SALT Research,Fransızca - French; Osmanlı Türkçesi - Ottoman Turkish,Belge - Document,"12,2-7,8 cm",2,,,44852,UMITS,,26.08.2008,,26.08.2008,,,,,,Donation,https://archives.saltresearch.org/handle/123456789/117295
123456789/117296,"City, Society, and Economy / Institutions / Trade Companies / Documents",AINDS00127,"Parc de Yeldiz. Constantinople. Mordi N. Mizrahi, Ismidt Şirketi’nden Groslay adresine gönderilen kartpostal",,,"Ed. R.& K, L.",Open Access,,,,,Yusuf Levent bağışı. 14.05.07,,,SALT Research,,Belge - Document,"14,1-9,1 cm",1,,,44859,UMITS,,26.08.2008,,26.08.2008,,,,,,Donation,https://archives.saltresearch.org/handle/123456789/117296
123456789/117297,"City, Society, and Economy / Institutions / Trade Companies / Documents",AINDS00141,Alaiyeli Zade Halim ve Cevdet Şirketi’nden Kamuran Hanım’a yazılan mektup.,,,,Open Access,,,,,,,1927-05-07,SALT Research,Fransızca - French; Osmanlı Türkçesi - Ottoman Turkish,Belge - Document,25-20 cm; Handwritten; Printed,2,,,65862,HILALA,,13.07.2009,,13.07.2009,,,,,,Purchase,https://archives.saltresearch.org/handle/123456789/117297
123456789/117298,"City, Society, and Economy / Institutions / Trade Companies / Documents",AINDS00148,"G. ve A. Baker Ltd. Tahtakale, Prevuayans Han. Sovyet dikiş makinelerinin fiyat tarifesi.",,,,Open Access,,,,"Tahta Kale, Prevuayans Han. Beyoğlu İstiklal Caddesi No: 306-308",2006 yılında Babil Sahaf tarafından bağışlanmıştır.,,,SALT Research,Türkçe - Turkish,Belge - Document,18-20 cm; Printed,1,,,66196,UMITS,,09.11.2009,,09.11.2009,,,,,,Donation,https://archives.saltresearch.org/handle/123456789/117298
123456789/117299,"City, Society, and Economy / Institutions / Trade Companies / Documents",AINDS00200,"S. ve V. Pardo Rokes gazete, kitap, mecmua ve evrakı matbua için her nevi kağıt ve kırtasiye deposu. S. & V. Pardo Roques grand dépôt de papeterie en tout genre. Mehmet Sadık Bey’e fatura - Facture à Mehmet Sadık Bey.",,,,Open Access,,,,"Marpuççular, Boyacı Han altında, no: 44. Stamboul, Marpoutchılar au-dessous Boyadjı Han, no: 44",2006 yılında Babil Sahaf tarafından bağışlanmıştır.,,1926-04-02,SALT Research,Osmanlı Türkçesi - Ottoman Turkish; Fransızca - French,Belge - Document,28-20 cm; Handwritten; Printed,1,,,66248,UMITS,,09.11.2009,,09.11.2009,,,,,,Donation,https://archives.saltresearch.org/handle/123456789/117299
123456789/117300,"City, Society, and Economy / Institutions / Trade Companies / Documents",AINDS00226,"Hilal Kağıthanesi sahibi Ahmet Nuri, İzmir. Papeterie Hilal, propriétaire Ahmed Nouri, Smyrne. gönderilen kişinin ismi olmayan mektup hesap kapatılmasına dairdir.",,,,Open Access,,,,"Sulu Han civarında, no:29-48, İzmir. Près Soulou Han No: 29-48, Smyrne.",2006 yılında Babil Sahaf tarafından bağışlanmıştır.,,1931-07-26,SALT Research,Osmanlı Türkçesi - Ottoman Turkish,Belge - Document,"28-21,5 cm; Handwritten; Printed",2,,,66274,UMITS,,09.11.2009,,09.11.2009,,,,,,Donation,https://archives.saltresearch.org/handle/123456789/117300
123456789/117301,"City, Society, and Economy / Institutions / Trade Companies / Documents",AINDS00259,"Hayri Atay ve Mehmet Ali Alevli tarafından, çimentoların şimendifer ile gönderilip gönderilmediğine, önceden alınan demirlere ve kamyonların nafia vekaletinden bazı kişilere verilmesi hususunda Mehmet Vali Efendi'ye gönderilen mektup.",,,,Open Access,,,,"Hayri Atay ve Mehmet Alevli, Gaziantep. (U.S.) Royal Otomobil Lastikleri satış evi. Şubesi: Diyarbakır, Antakya.",2006 yılında Babil Sahaf tarafından bağışlanmıştır.,,1943-05-20,SALT Research,Türkçe - Turkish,Belge - Document,"29-22,5 cm; Printed",1,,,66307,UMITS,,12.02.2010,,12.02.2010,,,,,,Donation,https://archives.saltresearch.org/handle/123456789/117301
123456789/117302,"City, Society, and Economy / Institutions / Trade Companies / Documents",AINDS00283,İstanbul'da bulunan Mehmet Ali Alevli tarafından İzmir'de T. Brown Rees & Co. Ltd. Vapur Acentalığı'na gönderilen satın alınan lastiklerin nakliyesi hakkında malumat almak istediğine dair mektup.,,,,Open Access,,,,"Hayri Atay ve Mehmet Alevli, Gaziantep. (U.S.) Royal Otomobil Lastikleri satış evi. Şubesi: Diyarbakır, Antakya.",2006 yılında Babil Sahaf tarafından bağışlanmıştır.,,1945-04-07,SALT Research,Türkçe - Turkish,Belge - Document,"29,5-23 cm; Printed",1,,,66331,UMITS,,12.02.2010,,12.02.2010,,,,,,Donation,https://archives.saltresearch.org/handle/123456789/117302
123456789/118292,"City, Society, and Economy / Institutions / Trade Companies / Documents",AINDS00001,"Salamon Albükrek ve Mahdumları. Musluk, Soba, Hırdavat vesaire - Salomon Alboukrek & Fils. Robineterie, Poelerie, Quincaillerie",,,,Open Access,"Galata, Mahmudiye Caddesi’nde Numero 57",,,"22 Haziran 1340. Osmanlıca, Fransızca antet.",Yusuf Levent bağışı. 14.05.07,,1922,SALT Research,Osmanlı Türkçesi - Ottoman Turkish,Belge - Document,"16,5-25 cm",1,,,44733,UMITS,,14.08.2008,,14.08.2008,,,,,,Donation,https://archives.saltresearch.org/handle/123456789/118292
123456789/118293,"City, Society, and Economy / Institutions / Trade Companies / Documents",AINDS00002,Joz.(Yosef) N. Acıman. Tüccar-komisyoncu - Josef N. Adjiman. Négociant-commissionnaire,,,,Open Access,"Katırcıoğlu Han, Numero 46-47",,,"Osmanlıca, Fransızca antet",Yusuf Levent bağışı. 14.05.07,,1929-04-08,SALT Research,Türkçe - Turkish,Belge - Document,"21,4-27,9 cm",1,,,44734,UMITS,,14.08.2008,,14.08.2008,,,,,,Donation,https://archives.saltresearch.org/handle/123456789/118293
123456789/118294,"City, Society, and Economy / Institutions / Trade Companies / Documents",AINDS00005,"Behmoiras, Abuaf ve Şürekası. Her Nevi Yünlü İpekli ve Fantazi Kumaş Ticarethanesi - Behmoiras Abouav & Cie. Manufactures en tous genres",,,,Open Access,İstanbul Katırcıoğlu Hanın tahtında Numero 17,,,"Osmanlıca, Fransızca antet",Yusuf Levent bağışı. 14.05.07,,1928-06-02,SALT Research,Osmanlı Türkçesi - Ottoman Turkish,Belge - Document,"20,2-26,3 cm",1,,,44737,UMITS,,14.08.2008,,14.08.2008,,,,,,Donation,https://archives.saltresearch.org/handle/123456789/118294
123456789/118295,"City, Society, and Economy / Institutions / Trade Companies / Documents",AINDS00057,Moiz levaton. Hırdavat ve itriyat mağazası,,,,Open Access,İstanbul Marputçular Barnatan Han Numero 2,,,Osmanlıca antet,Yusuf Levent bağışı. 14.05.07,,1926-10-13,SALT Research,Osmanlı Türkçesi - Ottoman Turkish,Belge - Document,"19,6-27,2 cm",1,,,44789,UMITS,,15.08.2008,,15.08.2008,,,,,,Donation,https://archives.saltresearch.org/handle/123456789/118295
123456789/118296,"City, Society, and Economy / Institutions / Trade Companies / Documents",AINDS00090,"Isaac Taboh, Constantinople. Herren Schenker & Cie, Wien gönderimi posta kolisi ilmühaberi",,,,Open Access,,,,"Osmanlıca, Fransızca matbuat. Fiskalli",Yusuf Levent bağışı. 14.05.07,,,SALT Research,,Belge - Document,"18,2-10,6 cm",2,,,44822,UMITS,,26.08.2008,,26.08.2008,,,,,,Donation,https://archives.saltresearch.org/handle/123456789/118296
123456789/118297,"City, Society, and Economy / Institutions / Trade Companies / Documents",AINDS00115,"V. Molho, Constantinople Şirketi’nden Richard Petschek, Prag adresine gönderilen zarf",,,,Open Access,,,,Fiskalli,Yusuf Levent bağışı. 14.05.07,,1922,SALT Research,,Belge - Document,"15,4-12,3 cm",2,,,44847,UMITS,,26.08.2008,,26.08.2008,,,,,,Donation,https://archives.saltresearch.org/handle/123456789/118297
123456789/118298,"City, Society, and Economy / Institutions / Trade Companies / Documents",AINDS00176,"Ankara Caddesi'nde Marifet Matbaası, kitap ve mecmua ve renkli etiketler. A. ve V. Mardirosyan Biraderler tarafından Afitap Mağazası’ndan Mehmet Sadık Efendi adına kesilmiş fatura. [20 Teşrin-i Evvel 1932]",,,,Open Access,,,,"Ankara Caddesi (Babıali) Ebussuut Sokağı’nda, no: 11-13-40",2006 yılında Babil Sahaf tarafından bağışlanmıştır.,,1932-10-20,SALT Research,Türkçe - Turkish,Belge - Document,"28,5-20,5 cm; Handwritten; Printed",1,,,66224,UMITS,,09.11.2009,,09.11.2009,,,,,,Donation,https://archives.saltresearch.org/handle/123456789/118298
123456789/118299,"City, Society, and Economy / Institutions / Trade Companies / Documents",AINDS00178,Galata'da M.C. Zanetti & V. Gallerini Ticarethanesi tarafından Bab-ı Ali Caddesi’nde Mehmed Sadık Efendi adına kesilmiş fatura.,,,,Open Access,,,,"Galata Ticaret Han, no: 9",2006 yılında Babil Sahaf tarafından bağışlanmıştır.,,1926-01-07,SALT Research,Osmanlı Türkçesi - Ottoman Turkish,Belge - Document,"27,5-22 cm; Handwritten; Printed",1,,,66226,UMITS,,09.11.2009,,09.11.2009,,,,,,Donation,https://archives.saltresearch.org/handle/123456789/118299
123456789/118300,"City, Society, and Economy / Institutions / Trade Companies / Documents",AINDS00204,Sultan Hamam ve Tahtakale'de şubeleri bulunan Nesim Mızrahi mahdumları hırdavat ticarethanesinden Mehmed Sadık Efendi adına kesilmiş fatura.,,,,Open Access,,,,"Kağıt, kalem, envai defter, kırtasiye, yazıhane takımı, envai mürekkeb vesaire, tahtakale, hırdavat ticarethanesi, Sultan Hamam.",2006 yılında Babil Sahaf tarafından bağışlanmıştır.,,1937-01-06,SALT Research,Osmanlı Türkçesi - Ottoman Turkish,Belge - Document,"26,5-20 cm; Handwritten; Printed",1,,,66252,UMITS,,09.11.2009,,09.11.2009,,,,,,Donation,https://archives.saltresearch.org/handle/123456789/118300
123456789/118301,"City, Society, and Economy / Institutions / Trade Companies / Documents",AINDS00260,Hayri Atay ve Mehmet Ali Alevli'den İthalat ve İhracatçılar Birliği'ne gönderilen kamyonlarla ilgili bilgilendirme yazısı ile birlikte yazının kopyası da bulunmaktadır.,,,,Open Access,,,,"Hayri Atay ve Mehmet Alevli, Gaziantep. (U.S.) Royal Otomobil Lastikleri satış evi. Şubesi: Diyarbakır, Antakya.",2006 yılında Babil Sahaf tarafından bağışlanmıştır.,,1943-11-01,SALT Research,Türkçe - Turkish,Belge - Document,"29-22,5 cm; Printed",1,,,66308,UMITS,,12.02.2010,,12.02.2010,,,,,,Donation,https://archives.saltresearch.org/handle/123456789/118301
123456789/118302,"City, Society, and Economy / Institutions / Trade Companies / Documents",AINDS00284,"Tunceli Vali ve Kumandanlığı Hususi Mıhasebe Müdürlüğü, Kunder Kantoğlu'ndan İskenderun'da bulunan Mehmet Ali Alevli'ye sipariş ettikleri kamyonların gönderilmesi ve fiyatlarının belirlenmesiyle ilgili yazdığı iki adet mektup.",,,,Open Access,,,,"Hayri Atay ve Mehmet Alevli, Gaziantep. (U.S.) Royal Otomobil Lastikleri satış evi. Şubesi: Diyarbakır, Antakya.",2006 yılında Babil Sahaf tarafından bağışlanmıştır.,,1945-01-30; 1945-02-14,SALT Research,Türkçe - Turkish,Belge - Document,22-15 cm; Printed,2,,,66332,UMITS,,12.02.2010,,12.02.2010,,,,,,Donation,https://archives.saltresearch.org/handle/123456789/118302
123456789/119295,"City, Society, and Economy / Institutions / Trade Companies / Documents",AINDS00041,"Kanaat Mağazası. Menaşe gerşon. Her nevi makara, tire, tuhafiye, nakış işleri, fisto, dantela vesaire - Menasse, guerchon. Mercerie, broderie & dentelles en tous genres",,,,Open Access,"İstanbul, Marputçular, Şişeci Han Numero 22-23",,,"Osmanlıca, Fransızca antet",Yusuf Levent bağışı. 14.05.07,,1928-03-14,SALT Research,Osmanlı Türkçesi - Ottoman Turkish,Belge - Document,"20,8-27,2 cm",2,,,44773,UMITS,,14.08.2008,,14.08.2008,,,,,,Donation,https://archives.saltresearch.org/handle/123456789/119295
123456789/119296,"City, Society, and Economy / Institutions / Trade Companies / Documents",AINDS00102,"Juda Levy Frères & Fils. Grande maison de quincailleries, émailles, porcelaine, cuivre, aluminium şirketinden Victoria Barzilai, Paris adresine gönderilen zarf",,,,Open Access,,,,Fiskalli,Yusuf Levent bağışı. 14.05.07,,1921-05-25,SALT Research,,Belge - Document,"15,4-12,4 cm",2,,,44834,UMITS,,26.08.2008,,26.08.2008,,,,,,Donation,https://archives.saltresearch.org/handle/123456789/119296
123456789/119297,"City, Society, and Economy / Institutions / Trade Companies / Documents",AINDS00164,D. Yeruşalmi ve Şeriki İsak Şalom Kırtasiye tarafından Mehmet Sadık Efendi adına kesilmiş fatura.,,David Yeruşalmi & Cie.,,Open Access,,,,Tahta Kale Numara 45.,2006 yılında Babil Sahaf tarafından bağışlanmıştır.,,1927-09-05,SALT Research,Osmanlı Türkçesi - Ottoman Turkish,Belge - Document,27-18 cm; Handwritten; Printed,1,,,66212,UMITS,,09.11.2009,,09.11.2009,,,,,,Donation,https://archives.saltresearch.org/handle/123456789/119297
123456789/119298,"City, Society, and Economy / Institutions / Trade Companies / Documents",AINDS00175,Ankara Caddesi'nde matbaa ve hakkak K. Mokosyan tarafından Afitap Kırtasiye Mağazası adına kesilmiş fatura.,,,,Open Access,,,,"Ankara Caddesi, Meserret Oteli karşısında, no:135",2006 yılında Babil Sahaf tarafından bağışlanmıştır.,,1930-10-25,SALT Research,Türkçe - Turkish,Belge - Document,"22,5-16 cm; Handwritten; Printed",1,,,66223,UMITS,,09.11.2009,,09.11.2009,,,,,,Donation,https://archives.saltresearch.org/handle/123456789/119298
123456789/119299,"City, Society, and Economy / Institutions / Trade Companies / Documents",AINDS00192,"Avni ve Sıtkı Narmanlı, Beyoğlu. Mişel’den Sıtkı Bey’e mektup.",,,,Open Access,,,,"Beyoğlu, Narmanlı Yurdu, 388/5",2006 yılında Babil Sahaf tarafından bağışlanmıştır.,,1938-03-25,SALT Research,Türkçe - Turkish,Belge - Document,"29-22,5 cm; Handwritten; Printed",2,,,66240,UMITS,,09.11.2009,,09.11.2009,,,,,,Donation,https://archives.saltresearch.org/handle/123456789/119299
123456789/119300,"City, Society, and Economy / Institutions / Trade Companies / Documents",AINDS00264,Mersin'de bulunan Mehmed Ali [Alevli] Bey'in Sadık Bey'e mektubu.,,,,Open Access,,,,,2006 yılında Babil Sahaf tarafından bağışlanmıştır.,,1943-02-07,SALT Research,Osmanlı Türkçesi - Ottoman Turkish,Belge - Document,28-22 cm; Handwritten,1,,,66312,UMITS,,12.02.2010,,12.02.2010,,,,,,Donation,https://archives.saltresearch.org/handle/123456789/119300
123456789/119301,"City, Society, and Economy / Institutions / Trade Companies / Documents",AINDS00274,Mehmet Ali Alevli'den Amerika'da bulunan Tubedodge'a gönderilen kablo alım-satımına dair telgraf - Telegraph about commerce of cable.,,,,Open Access,,,,"Hayri Atay ve Mehmet Alevli, Gaziantep. (U.S.) Royal Otomobil Lastikleri satış evi. Şubesi: Diyarbakır, Antakya.",2006 yılında Babil Sahaf tarafından bağışlanmıştır.,,1946-02-22,SALT Research,İngilizce - English,Belge - Document,30-23 cm; Printed,1,,,66322,UMITS,,12.02.2010,,12.02.2010,,,,,,Donation,https://archives.saltresearch.org/handle/123456789/119301
123456789/120284,"City, Society, and Economy / Institutions / Trade Companies / Documents",AINDS00025,Rafael Kazes. Kazmir ve Yünlü Tüccarı - Raphael Cases. Négociant en Draperies & Lainages,,,,Open Access,İstanbul Fincancılar Numero 21,,,"26 Teşrin-i Sani 1341. Osmanlıca, Fransızca, İbranice antet.",Yusuf Levent bağışı. 14.05.07,,1925-11-26,SALT Research,Osmanlı Türkçesi - Ottoman Turkish,Belge - Document,"19,2-28 cm",1,,,44757,UMITS,,14.08.2008,,14.08.2008,,,,,,Donation,https://archives.saltresearch.org/handle/123456789/120284
123456789/120285,"City, Society, and Economy / Institutions / Trade Companies / Documents",AINDS00052,"Juda Levy Frères & Fils. Grande maison de quincailleries, émaillés, porcelaine, cuivre, aluminium",,,,Open Access,"İstanbul, Alaca Hamamı, 62",,,"Osmanlıca, Fransızca, Yunanca antet",Yusuf Levent bağışı. 14.05.07,,1922-08-21,SALT Research,Fransızca - French,Belge - Document,"21,6-28,5 cm",1,,,44784,UMITS,,15.08.2008,,15.08.2008,,,,,,Donation,https://archives.saltresearch.org/handle/123456789/120285
123456789/120286,"City, Society, and Economy / Institutions / Trade Companies / Documents",AINDS00065,İsak Nahum ve mahdumu Avram. Her nevi dmc eşyaları,,,,Open Access,"Sulu Han civarında 2 Numerolu mağazada, İzmir",,,"Osmanlıca, İbranice antet. 20 Ağustos 1321",Yusuf Levent bağışı. 14.05.07,,1905-09-02,SALT Research,Osmanlı Türkçesi - Ottoman Turkish,Belge - Document,"21,8-26,2 cm",1,,,44797,UMITS,,25.08.2008,,25.08.2008,,,,,,Donation,https://archives.saltresearch.org/handle/123456789/120286
123456789/120287,"City, Society, and Economy / Institutions / Trade Companies / Documents",AINDS00107,"Molho & Gotholow ancienne maison V. Molho, Constantinople Şirketi’nden Société Générale des Tuilerie de Marseille & Cie, Marseille adresine gönderilen zarf",,,,Open Access,"Mahmudpacha, Aboud Effendi Han, 48",,,Fiskalli,Yusuf Levent bağışı. 14.05.07,,1922-07-10,SALT Research,,Belge - Document,"15,5-12,2 cm",2,,,44839,UMITS,,26.08.2008,,26.08.2008,,,,,,Donation,https://archives.saltresearch.org/handle/123456789/120287
123456789/120288,"City, Society, and Economy / Institutions / Trade Companies / Documents",AINDS00132,İzmir ve civarı telefon Türk Anonim Şirketi. İsmail Seha Bey'e ait referans mektubu.,,,,Open Access,,,,,,,1932-09-07,SALT Research,Fransızca - French; Türkçe - Turkish,Belge - Document,"28,5-22,5 cm; Printed",1,,,65853,HILALA,,13.07.2009,,13.07.2009,,,,,,Purchase,https://archives.saltresearch.org/handle/123456789/120288
123456789/120289,"City, Society, and Economy / Institutions / Trade Companies / Documents",AINDS00187,"Esat Muhlis ve oğlu Nazir, Cağaloğlu. Hilal Matbaası, matbaacılık, mücellitlik şirketi tarafından Afitap Kütüphanesi adına kesilmiş fatura.",,,,Open Access,,,,"Cağaloğlu, Hamam Sokağı, no: 10",2006 yılında Babil Sahaf tarafından bağışlanmıştır.,,1930-04-01,SALT Research,Türkçe - Turkish,Belge - Document,29-20 cm; Handwritten; Printed,1,,,66235,UMITS,,09.11.2009,,09.11.2009,,,,,,Donation,https://archives.saltresearch.org/handle/123456789/120289
